subject,roi,brain_metric,comparator,level,split_mode,n_repeats,n_splits,n_stimuli,n_voxels,rdm_cv,degenerate_rdm,r_hh,r_sb,r_sb_lo,r_sb_hi,ceiling_one_sided
01,FFA,mahalanobis,pearson,L2,alternating,12,1,100,553,2.120451089498687e-16,True,0.03297854611227375,0.06385136697444892,,,0.25268828024751944
01,FFA,mahalanobis,spearman,L3,alternating,12,1,100,553,2.120451089498687e-16,True,-0.012829933045837953,-0.025993359149196517,,,
01,FFA,mahalanobis,kendall,L3,alternating,12,1,100,553,2.120451089498687e-16,True,-0.010050152284111623,-0.020304366544023098,,,
01,PPA,correlation,l1_r0,L1,all,12,462,100,809,0.14703512710906466,False,0.9909006843884719,0.9954295482025397,0.9944887357740172,0.9962861406067369,0.9977121569884471
01,PPA,correlation,pearson,L2,all,12,462,100,809,0.14703512710906466,False,0.32915505857695654,0.4952846644233704,0.38144131831130873,0.5877653028078904,0.7037646370935174
01,PPA,correlation,spearman,L3,all,12,462,100,809,0.14703512710906466,False,0.2841843152195736,0.442591163669497,0.32772043560176783,0.5363568032996695,0.6652752540636823
01,PPA,correlation,kendall,L3,all,12,462,100,809,0.14703512710906466,False,0.19109876214231544,0.3208781139166065,0.23121448392170144,0.3971109652717582,0.5664610436001812
01,PPA,correlation,l1_r0,L1,contiguous,12,1,100,809,0.14703512710906466,False,0.98972248108392,0.994834697293825,,,0.9974140049617436
01,PPA,correlation,pearson,L2,contiguous,12,1,100,809,0.14703512710906466,False,0.2959325216477723,0.4567097695356784,,,0.6758030552873214
01,PPA,correlation,spearman,L3,contiguous,12,1,100,809,0.14703512710906466,False,0.25069353659383753,0.40088723457639525,,,0.633156564031674
01,PPA,correlation,kendall,L3,contiguous,12,1,100,809,0.14703512710906466,False,0.16843357805168271,0.28830663756264024,,,0.536941931276223
01,PPA,correlation,l1_r0,L1,alternating,12,1,100,809,0.14703512710906466,False,0.9894475598191343,0.9946957937499871,,,0.9973443706914814
01,PPA,correlation,pearson,L2,alternating,12,1,100,809,0.14703512710906466,False,0.25002573955294144,0.40003294594935385,,,0.6324815775572865
01,PPA,correlation,spearman,L3,alternating,12,1,100,809,0.14703512710906466,False,0.20491013407046824,0.34012517328281383,,,0.5832025148118052
01,PPA,correlation,kendall,L3,alternating,12,1,100,809,0.14703512710906466,False,0.13633175562454203,0.23995062172598072,,,0.48984754947430403
01,PPA,euclidean_centered,l1_r0,L1,all,12,462,100,809,0.058516413250985964,False,0.9980775776346121,0.999037864001425,0.9987985746563293,0.9992201211289578,0.9995188162318032
01,PPA,euclidean_centered,pearson,L2,all,12,462,100,809,0.058516413250985964,False,0.14701474661652844,0.2563432546097485,0.10151397922067076,0.38163102500600976,0.5063035202423034
01,PPA,euclidean_centered,spearman,L3,all,12,462,100,809,0.058516413250985964,False,0.1319972892972078,0.23321131692666391,0.10068621145993509,0.3510208440502001,0.4829195760441524
01,PPA,euclidean_centered,kendall,L3,all,12,462,100,809,0.058516413250985964,False,0.08805841976546801,0.1618634039603298,0.06782022353995636,0.250106499584663,0.40232251237077177
01,PPA,euclidean_centered,l1_r0,L1,contiguous,12,1,100,809,0.058516413250985964,False,0.9981543797942269,0.9990763375320564,,,0.9995380620727039
01,PPA,euclidean_centered,pearson,L2,contiguous,12,1,100,809,0.058516413250985964,False,0.1449485947221914,0.2531966856684278,,,0.5031865316842531
01,PPA,euclidean_centered,spearman,L3,contiguous,12,1,100,809,0.058516413250985964,False,0.13318312641572524,0.23506020044083328,,,0.48483007377929155
01,PPA,euclidean_centered,kendall,L3,contiguous,12,1,100,809,0.058516413250985964,False,0.08893583235874607,0.16334448682086616,,,0.4041589870593826
01,PPA,euclidean_centered,l1_r0,L1,alternating,12,1,100,809,0.058516413250985964,False,0.9977477316705939,0.9988725962273913,,,0.9994361391441633
01,PPA,euclidean_centered,pearson,L2,alternating,12,1,100,809,0.058516413250985964,False,0.09596386112288671,0.1751223092786389,,,0.41847617528198533
01,PPA,euclidean_centered,spearman,L3,alternating,12,1,100,809,0.058516413250985964,False,0.0807815773230215,0.1494873321640228,,,0.3866359168054913
01,PPA,euclidean_centered,kendall,L3,alternating,12,1,100,809,0.058516413250985964,False,0.053287042990013286,0.10118237634205575,,,0.318091773458629
01,PPA,mahalanobis,l1_r0,L1,contiguous,12,1,100,809,2.3814596573107637e-16,True,0.999999999999,0.9999999999995001,,,0.99999999999975
01,PPA,mahalanobis,pearson,L2,contiguous,12,1,100,809,2.3814596573107637e-16,True,-0.025509370411051353,-0.052354265164789734,,,
01,PPA,mahalanobis,spearman,L3,contiguous,12,1,100,809,2.3814596573107637e-16,True,-0.019021206229071337,-0.03878005589897193,,,
01,PPA,mahalanobis,kendall,L3,contiguous,12,1,100,809,2.3814596573107637e-16,True,-0.014667456999121241,-0.02977158747736227,,,
01,PPA,mahalanobis,l1_r0,L1,alternating,12,1,100,809,2.3814596573107637e-16,True,0.999999999999,0.9999999999995001,,,0.99999999999975
01,PPA,mahalanobis,pearson,L2,alternating,12,1,100,809,2.3814596573107637e-16,True,-0.02839579148389218,-0.05845135546965144,,,
01,PPA,mahalanobis,spearman,L3,alternating,12,1,100,809,2.3814596573107637e-16,True,0.024757556117580366,0.04831885545958285,,,0.21981550322846397
01,PPA,mahalanobis,kendall,L3,alternating,12,1,100,809,2.3814596573107637e-16,True,0.01896569012083545,0.037225375308929935,,,0.19293878642960813
01,Early_VC,correlation,l1_r0,L1,all,12,462,100,2585,0.30804340654956414,False,0.9859685641694813,0.9929347140313943,0.9912001425415854,0.9945534027122592,0.9964610950917222
01,Early_VC,correlation,pearson,L2,all,12,462,100,2585,0.30804340654956414,False,0.7159945631667768,0.8344951418091289,0.7894044972814545,0.8718962338153279,0.9135070562448485
01,Early_VC,correlation,spearman,L3,all,12,462,100,2585,0.30804340654956414,False,0.6659356540220877,0.7994734399426671,0.7543457183851369,0.8444327469823953,0.8941327865270723
01,Early_VC,correlation,kendall,L3,all,12,462,100,2585,0.30804340654956414,False,0.4807009896148197,0.6492884018938438,0.6004457294808551,0.699137920765364,0.8057843395685
01,Early_VC,correlation,l1_r0,L1,contiguous,12,1,100,2585,0.30804340654956414,False,0.9861678848889471,0.9930357774807006,,,0.9965118049881299
01,Early_VC,correlation,pearson,L2,contiguous,12,1,100,2585,0.30804340654956414,False,0.7099932849817604,0.830404763828454,,,0.9112654738485674
